5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.204872865293810946e+02,5.000075419046548859e+02,5.123657673696045776e-04
5.209797046576225057e+02,5.000066535428906036e+02,1.316624437068292003e-04
5.214745365234497285e+02,5.000069083794173252e+02,-4.086053441947090116e-04
5.219375495335393680e+02,5.000067064909727037e+02,-3.115594823472631948e-04
5.223642909677871558e+02,5.000088969900153870e+02,2.841797702189221880e-05
5.228316941869445600e+02,5.000126105261732619e+02,-3.476494439841558144e-04
5.232847770952442943e+02,5.000129953623127790e+02,-3.486394619998269928e-04
5.237471561858628775e+02,5.000091583720197832e+02,-6.232012904157476418e-04
5.242070942660627679e+02,5.000075395889687115e+02,-8.684421670381394821e-04
5.246137692412997922e+02,5.000069307508179008e+02,-8.938241875714381850e-04
5.250391669380454687e+02,5.000054007201179047e+02,-1.011261009256048463e-03
5.254692791880122513e+02,5.000053655980201484e+02,-7.251835251364818378e-04
5.258687538634683278e+02,5.000041837883937887e+02,-6.835273427676703296e-04
5.262949821830981136e+02,5.000082154613336343e+02,-1.263502155341187511e-03
5.267157146011898021e+02,5.000058211932549739e+02,-1.465032284243129044e-03
5.270724643751231042e+02,5.000044067758583992e+02,-1.195549893619987864e-03
5.274627580928503221e+02,5.000022588535740056e+02,-1.373666219090832665e-03
5.278209611253464573e+02,5.000054419981751153e+02,-1.580170569325868449e-03
5.281954143903413978e+02,5.000058695896235577e+02,-1.584439106849938172e-03
5.285258414827411571e+02,5.000056489653026119e+02,-1.451947739966350870e-03
5.288359956302210776e+02,5.000057566151533592e+02,-1.607662950102261776e-03
5.291926922841641954e+02,5.000070387235120393e+02,-1.516677381768209622e-03
5.294986336839489240e+02,5.000060080007096985e+02,-1.282731816321670696e-03
5.297948924172554825e+02,4.999997424211885004e+02,-1.252927796039517323e-03
5.300773423097922432e+02,5.000026962569686475e+02,-1.376344373432730533e-03
5.304061192466881494e+02,5.000004378105979299e+02,-1.178383437248658582e-03
5.306918632794314590e+02,4.999967198244899009e+02,-1.487008021631288290e-03
5.309636185340539214e+02,4.999960992849707395e+02,-1.391813806709044825e-03
5.312225693981188215e+02,4.999895658663699578e+02,-2.265104690482618120e-03
5.314805819553346282e+02,4.999937639318179663e+02,-1.769742722631511200e-03
5.317220911707348705e+02,4.999943660562210539e+02,-2.182059596684870866e-03
5.319612275752294863e+02,4.999909237673803091e+02,-3.117126567799880475e-03
5.322017893806005304e+02,4.999925624391503334e+02,-2.686361821252650911e-03
