5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.204937607662858454e+02,5.000044426998245513e+02,1.549932590579668895e-04
5.209663932692707249e+02,5.000074257170905980e+02,2.891278083988433885e-04
5.214640201910689257e+02,5.000061859205268320e+02,9.848245222652712340e-05
5.219139027712617462e+02,5.000080438265504199e+02,5.452343935428331052e-04
5.223691793596130992e+02,5.000152607419432798e+02,1.010945464355133628e-03
5.228129666638693607e+02,5.000219615238203232e+02,1.167362623923753288e-03
5.232659448374881777e+02,5.000302905942932625e+02,9.451286997508342568e-04
5.237108514213491617e+02,5.000339028244636097e+02,1.916829648775399608e-03
5.242000988939430499e+02,5.000272087157826491e+02,6.666660435545875658e-04
5.246369938558394779e+02,5.000302367466072155e+02,1.681196174246951973e-03
5.250278766929019412e+02,5.000233562300979884e+02,1.070907397125898421e-03
5.254700420195971446e+02,5.000208697199364565e+02,7.470002194175916774e-04
5.259103347041416328e+02,5.000239453013350612e+02,3.769327078467334460e-04
5.262998697820726193e+02,5.000198339982429161e+02,-3.109548542528214258e-04
5.267138072992120215e+02,5.000203360601599911e+02,-5.321403615987066633e-04
5.270907756402534687e+02,5.000195393267942450e+02,-3.613498915423801901e-04
5.274791057795317784e+02,5.000172268985246546e+02,-6.174910970051815167e-04
5.278469800810316883e+02,5.000137375042117469e+02,-7.572005061112532494e-04
5.281963566135962083e+02,5.000176997306118096e+02,-6.967781953728983090e-04
5.285338503126970409e+02,5.000180492974038771e+02,-9.409103043029461383e-05
5.288954673784127181e+02,5.000158853762696936e+02,-7.875066951801209256e-04
5.292040277119840539e+02,5.000182529230128807e+02,-6.635524287676934207e-04
5.295178332563161803e+02,5.000186812023478069e+02,-1.115530728609374217e-03
5.298000394658677124e+02,5.000153890549866560e+02,-6.022596669423930854e-04
5.300779393100425523e+02,5.000143263452053475e+02,-1.037667456392720854e-03
5.304071016280126969e+02,5.000126073665769582e+02,-1.110402862026583929e-03
5.306864418753109476e+02,5.000048299119441140e+02,-6.961240025331953381e-04
5.309557156897302548e+02,5.000028832655627298e+02,-7.155392024811725159e-04
5.312142979383808097e+02,5.000023078813551933e+02,-1.086670426693200821e-03
5.314595749758472039e+02,5.000021593050985871e+02,-8.102776258025551565e-04
5.317110257586781472e+02,5.000009571326065725e+02,-1.352633730131066287e-03
5.319499051829390055e+02,4.999950404882752082e+02,-1.640448944519642266e-03
5.321959554216290371e+02,4.999916182688370441e+02,-2.172364421518304181e-03
