5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.205026436602249760e+02,5.000058351988887466e+02,-5.572548970942057525e-04
5.209815525820720268e+02,5.000061982945033492e+02,-1.216315595280845815e-03
5.214776654779943783e+02,5.000095252897253886e+02,-1.542733036617429483e-03
5.219596267261459843e+02,5.000089122303092495e+02,-1.581320718028643912e-03
5.223995898687641102e+02,5.000138827063203166e+02,-1.536638727309056190e-03
5.228630688840637504e+02,5.000149213719740828e+02,-2.156714691235900230e-03
5.233157275758453579e+02,5.000096642647907288e+02,-2.219648138970624351e-03
5.237720230444235767e+02,5.000120533967855749e+02,-2.149374826984366306e-03
5.242180830307390806e+02,5.000121881132671433e+02,-1.511815324739347079e-03
5.246548361169718646e+02,5.000051605486897301e+02,-2.347370398848483853e-03
5.250750256450972984e+02,5.000044223484983945e+02,-2.374131309491549387e-03
5.254979021562643311e+02,5.000056673410676353e+02,-2.209691463669628039e-03
5.259233159427768669e+02,5.000049086149530808e+02,-2.332350205606336605e-03
5.263238476706657138e+02,5.000070112779902729e+02,-3.030319966841381329e-03
5.267300019349942204e+02,5.000046963615594677e+02,-2.303264126910250283e-03
5.271023363278706029e+02,5.000027857568048830e+02,-2.032506375087662649e-03
5.274870568141933518e+02,5.000048229561654693e+02,-2.167946453169714450e-03
5.278479035942390283e+02,5.000031251362939315e+02,-2.869579615926897732e-03
5.282038126380164158e+02,5.000044155322917163e+02,-2.456414322588199289e-03
5.285339741587027902e+02,5.000046059765778068e+02,-2.290735736243988858e-03
5.288661592161199678e+02,5.000032985306094702e+02,-2.702395824758758482e-03
5.292114016596578949e+02,5.000027317197053094e+02,-2.571430972122479720e-03
5.295130036791915700e+02,5.000033736877030606e+02,-2.060096720980586840e-03
5.298110956785372991e+02,5.000009602536976558e+02,-2.143808716616117660e-03
5.301124454602542073e+02,5.000062595926324889e+02,-2.411544261680146142e-03
5.304229311890039753e+02,5.000025192729374339e+02,-2.064788433401497977e-03
5.307072421008741685e+02,4.999998152264289502e+02,-2.420230094642816798e-03
5.309764812962278029e+02,4.999996651696641266e+02,-2.289892304043448807e-03
5.312357048517164912e+02,4.999978941965164836e+02,-2.399190129651698929e-03
5.314922311082402757e+02,5.000006247266309742e+02,-2.649207433835691541e-03
5.317417949819792966e+02,5.000017879181884837e+02,-3.205026663502342620e-03
5.319900129394153510e+02,4.999988339327023823e+02,-3.668513877559656435e-03
5.322085511560799205e+02,5.000020512280681828e+02,-3.227711305231166158e-03
