1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000016099766121897e+03,1.000009996019831192e+03,-1.331022244666421397e-05
1.000014592904875940e+03,1.000016570142845467e+03,7.239780420837416152e-05
1.000014438796995023e+03,1.000011392139790814e+03,-4.794370226632808224e-05
1.000018045569579044e+03,1.000020343165718373e+03,-5.129684259641274541e-05
1.000016493988630486e+03,1.000022848556948702e+03,-1.212386712821621204e-04
1.000009256153993988e+03,1.000015831761734262e+03,1.323237664929810650e-04
1.000015562312427733e+03,1.000016988702551203e+03,1.691584602219054346e-04
1.000011552522015108e+03,1.000022187593307990e+03,3.350702807077150769e-04
1.000016957791858545e+03,1.000018589238357890e+03,1.127440799879832678e-04
1.000013892291139314e+03,1.000018759319069659e+03,4.617672802047683767e-04
1.000020131820144911e+03,1.000020405798934462e+03,1.079959769135260518e-04
1.000023848137371942e+03,1.000022471008311413e+03,9.296288977737305985e-05
1.000013979368698187e+03,1.000024283848310233e+03,2.778882557017619219e-05
1.000017502302055959e+03,1.000020174951560989e+03,-6.244750327875849168e-05
1.000019488600029945e+03,1.000017915963934911e+03,1.331211560181555769e-04
1.000021207502529023e+03,1.000021107904758310e+03,-1.292607260096298482e-04
1.000018977272421353e+03,1.000024590296931024e+03,-3.002791560879418230e-05
1.000015795458393995e+03,1.000027026681559278e+03,-9.638240766124564843e-05
1.000012977385900058e+03,1.000021345329440351e+03,-1.149671876143597293e-04
1.000018731592534209e+03,1.000025135450273410e+03,2.262325711075839521e-04
1.000013136385550524e+03,1.000023038907340947e+03,-1.273104632561620272e-04
1.000011748972493365e+03,1.000022506520387424e+03,-1.194911156696843731e-04
1.000024046250486435e+03,1.000028080975999956e+03,-3.197892728019673060e-05
1.000023655304523686e+03,1.000026712703353155e+03,-1.323218905152475028e-04
1.000016897647077940e+03,1.000024698006091057e+03,-2.177959148587798081e-04
1.000024638572298727e+03,1.000025376214621133e+03,-4.233289397194835938e-04
1.000024315632738990e+03,1.000029641610238059e+03,-3.311641234426492800e-04
1.000020375410874294e+03,1.000028566178694291e+03,-4.318816957420631986e-04
1.000017410564035117e+03,1.000024637257633003e+03,-2.626435243420827321e-04
1.000017775407618387e+03,1.000025155771867048e+03,-3.328905223246048117e-04
1.000019403823146718e+03,1.000029758671242689e+03,-4.307315238757128363e-04
1.000015969772549965e+03,1.000024708219244872e+03,-3.225907749051713205e-04
1.000022160073197028e+03,1.000029793288435826e+03,-4.455095876293299812e-04
1.000017478096444847e+03,1.000027744125076651e+03,-4.472113875359935687e-04
1.000017804614249485e+03,1.000027226957257085e+03,-2.386976519619363234e-04
1.000022763328772612e+03,1.000023301593666474e+03,-5.334381128583657846e-04
1.000017872655126439e+03,1.000028356176350030e+03,-5.253908315994461342e-04
1.000022613287255126e+03,1.000024615754707838e+03,-5.049784342902057964e-04
1.000025611919051698e+03,1.000032068282366936e+03,-2.741851422046852880e-04
1.000019162545644349e+03,1.000029147081144401e+03,-3.139079049496079133e-04
1.000020766126336298e+03,1.000033946875415836e+03,-5.507904056479014489e-04
1.000020401781148735e+03,1.000032785391602488e+03,-2.686224633326629173e-04
1.000017492121873602e+03,1.000024896640766315e+03,-5.657430344062626230e-04
1.000018374182719867e+03,1.000031227969669317e+03,-4.764327558333201888e-04
1.000022542784722191e+03,1.000034668111113092e+03,-3.723692598124697141e-04
1.000024018632174830e+03,1.000030382921630917e+03,-4.774790129875408390e-04
1.000022025228555435e+03,1.000032873489312578e+03,-4.836736194371129335e-04
1.000020589760798998e+03,1.000026245532132293e+03,-4.589015762325727825e-04
1.000019020007060931e+03,1.000033740697602752e+03,-3.188277158262852254e-04
1.000027625082245436e+03,1.000029983298516527e+03,-2.854248091266304937e-04
1.000021453349851868e+03,1.000030517148274043e+03,-6.050092222988685429e-04
1.000025366953012508e+03,1.000032835158876992e+03,-6.149021271741136494e-04
1.000020639367258241e+03,1.000028355985318058e+03,-2.221697330477284823e-04
1.000031285033414065e+03,1.000032192516772398e+03,-4.406570046325113945e-04
1.000029452955181455e+03,1.000030031050027446e+03,-5.094100213115404941e-04
1.000032287909219576e+03,1.000027099632093382e+03,-9.328672627646791404e-04
1.000032157874852942e+03,1.000026845409118096e+03,-8.253421891253728739e-04
1.000029405508455852e+03,1.000031283178104673e+03,-5.761916343102221720e-04
1.000034810939912290e+03,1.000031543724963740e+03,-8.582119850761921664e-04
1.000039237351454062e+03,1.000036363408015745e+03,-5.810816314743074166e-04
1.000045586032143433e+03,1.000036922162105839e+03,-9.310777278214106599e-04
1.000061906785136784e+03,1.000042571802914154e+03,-6.250678561677876915e-04
1.000073691038006359e+03,1.000037691203796498e+03,-7.839579451508917442e-04
1.000081233736733680e+03,1.000035995907741722e+03,-6.119566300857540598e-04
1.000110676288642367e+03,1.000041631869840899e+03,-3.602081066287670047e-04
1.000129816309099397e+03,1.000045989323312597e+03,4.001217523221158186e-04
1.000174424658390762e+03,1.000045555196491705e+03,1.685912805271856489e-03
1.000227071886558861e+03,1.000053932014869929e+03,2.995391326437077482e-03
1.000275435601321306e+03,1.000069592634583728e+03,4.467528320494105337e-03
1.000332004566682372e+03,1.000083650276214826e+03,6.550657855177968031e-03
1.000385586384585508e+03,1.000099293142920715e+03,9.648762553126031052e-03
1.000466165154114378e+03,1.000079552017765423e+03,1.268219251254097853e-02
1.000557319172779216e+03,1.000095154945266358e+03,1.656324366952372298e-02
1.000639672358342182e+03,1.000105264809255686e+03,2.049561092455789296e-02
1.000717734924336469e+03,1.000111214710273089e+03,2.450611845342652237e-02
1.000795031905188466e+03,1.000110855340975263e+03,2.891315503270348863e-02
1.000913723436048485e+03,1.000117269453626818e+03,3.544823903210575500e-02
1.000998730357962245e+03,1.000132957907553305e+03,4.207875486807693965e-02
1.001100962945041147e+03,1.000144171434917553e+03,4.964252698224493748e-02
1.001194689190821123e+03,1.000174441800087493e+03,5.847120523269286330e-02
1.001319787335058550e+03,1.000174207300376906e+03,6.688836770923799191e-02
1.001420877747424129e+03,1.000190416912802561e+03,7.678504611798848967e-02
1.001538835576701445e+03,1.000228969536101658e+03,8.704475199953405629e-02
1.001689623907880559e+03,1.000258955207375607e+03,9.860969171966013636e-02
1.001813748689624958e+03,1.000278988233718223e+03,1.088152203743390223e-01
1.001966297266512242e+03,1.000279520308207793e+03,1.215722110345758000e-01
1.002098327608533054e+03,1.000320877265492527e+03,1.347446188105009823e-01
1.002236771482466679e+03,1.000344781552936865e+03,1.482141946733140370e-01
1.002369802380179408e+03,1.000415346170548901e+03,1.633924264910227298e-01
1.002516024253294404e+03,1.000454514657032405e+03,1.777707467854710011e-01
1.002671358906115074e+03,1.000509503765131967e+03,1.931910649490818643e-01
1.002841626954146363e+03,1.000572070144232271e+03,2.092706156568084341e-01
1.002996941621284577e+03,1.000622560969016263e+03,2.260394104355167300e-01
1.003152988960917241e+03,1.000686936686797708e+03,2.424589390878109096e-01
1.003309949627722972e+03,1.000751592167734543e+03,2.577861411869737940e-01
1.003458470033867684e+03,1.000814580534971469e+03,2.751156689330900851e-01
1.003613533621433589e+03,1.000898394143020596e+03,2.925646252419704108e-01
1.003782685009301190e+03,1.000966177767781687e+03,3.098310169788890955e-01
1.003939660042401101e+03,1.001041364931969952e+03,3.256558846246060956e-01
1.004104095534770067e+03,1.001121755421295802e+03,3.427158891010849695e-01
1.004252622380808816e+03,1.001197951458513216e+03,3.593409703093074503e-01
1.004406573701309412e+03,1.001297307035555946e+03,3.762905381299546659e-01
1.004544009754806211e+03,1.001389215311463659e+03,3.928538685159137511e-01
1.004723235205655669e+03,1.001485963780684301e+03,4.111130744224514300e-01
1.004877360561386581e+03,1.001560818232067163e+03,4.285863785175099139e-01
1.005034610925349966e+03,1.001644355871885523e+03,4.458265234344854777e-01
1.005198721838009874e+03,1.001749802851830964e+03,4.636317941123631603e-01
1.005362352696596417e+03,1.001861845666012528e+03,4.808802027310271621e-01
1.005534103397568174e+03,1.001978937962278792e+03,4.977985502842648402e-01
