5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00
5.204946801632886491e+02,5.000036792952918745e+02,1.351258479423638576e-04
5.209702724332641992e+02,5.000054500442885796e+02,2.386721636927295316e-04
5.214704215454826226e+02,5.000023028181590234e+02,-3.691998433108803967e-04
5.219207650974067292e+02,5.000057563234214513e+02,9.948376712208365240e-05
5.223539611119629171e+02,5.000083492321451217e+02,-1.377929968804188958e-04
5.227965236263795532e+02,5.000121107889501104e+02,2.318737124143296306e-04
5.232590728176691073e+02,5.000137093011925913e+02,-2.622744390173384704e-05
5.237165541718624127e+02,5.000097796294051022e+02,-8.773219474525644000e-05
5.241851849904713845e+02,5.000082090495865259e+02,-7.674945511849430319e-04
5.245985176580733196e+02,5.000086462571096604e+02,-1.087485106550950694e-04
5.250230454683708103e+02,5.000075636511059542e+02,-3.623559653622634037e-04
5.254498611664473628e+02,5.000038657469025338e+02,-3.463379003620636063e-04
5.258765678674629953e+02,5.000090368656504438e+02,-9.482623127318655322e-04
5.262682458916959831e+02,5.000142480018056972e+02,-1.406245391048236738e-03
5.266891272789407594e+02,5.000134397156582509e+02,-1.290766302067044603e-03
5.270477861381350522e+02,5.000129859680706659e+02,-1.018334204491448593e-03
5.274495431856654477e+02,5.000131346743352196e+02,-1.690588705771259173e-03
5.278019799735051265e+02,5.000139115099862579e+02,-1.997719624069284328e-03
5.281759713646932823e+02,5.000128707518379088e+02,-2.280512167512517476e-03
5.285016909352012817e+02,5.000121068914400553e+02,-1.941225450071176056e-03
5.288399882230769435e+02,5.000096904885210733e+02,-2.256456708326642999e-03
5.291787148255325519e+02,5.000101176971323298e+02,-1.680933416784440417e-03
5.294887203378993945e+02,5.000115768430397338e+02,-1.876268535994577227e-03
5.297849411160456157e+02,5.000124751287322056e+02,-1.438725779250697679e-03
5.300611331814150162e+02,5.000125020884871105e+02,-1.960835971513667439e-03
5.303621210211390462e+02,5.000101458598372233e+02,-2.008040129038414934e-03
5.306778290130148434e+02,5.000063440036328757e+02,-2.109944957319642277e-03
5.309538228345168136e+02,5.000050669989993253e+02,-2.409991592436230498e-03
5.312145977862164727e+02,5.000043358711536143e+02,-3.750062281073619427e-03
5.314736409828414025e+02,5.000081485947588931e+02,-2.533576931968416993e-03
5.317157814086890539e+02,5.000023427366141391e+02,-3.724038813099419219e-03
5.319514193052999644e+02,5.000036484137215211e+02,-4.099010546326615177e-03
5.321981628081607596e+02,5.000059755088923907e+02,-4.129048875770825397e-03
